1605017892.757206,0
1605017892.785833,0
1605017892.808278,0
1605017892.825784,0
1605017892.845333,0
1605017892.870295,0
1605017892.893781,0
1605017892.911833,0
1605017892.930597,0
1605017892.947695,0
1605017892.969872,0
1605017892.994376,0
1605017893.012368,0
1605017893.031938,0
1605017893.051698,0
1605017893.081488,0
1605017893.105895,0
1605017893.123921,0
1605017893.143159,0
1605017893.169327,0
1605017893.192739,0
1605017893.210828,0
1605017893.236586,0
1605017893.255186,0
1605017893.279504,0
1605017893.308480,0
1605017893.326519,0
1605017893.347869,0
1605017893.366899,0
1605017893.400586,0
1605017893.422625,0
1605017893.441504,0
1605017893.459352,0
1605017893.489424,0
1605017893.507070,0
1605017893.529134,0
1605017893.546230,0
1605017893.563490,0
1605017893.584109,0
1605017893.603657,0
1605017893.623453,0
1605017893.640906,0
1605017893.658418,0
1605017893.681980,0
1605017893.705457,0
1605017893.723742,0
1605017893.740832,0
1605017893.757506,0
1605017893.781474,0
1605017893.808180,0
1605017893.835058,0
1605017893.856803,0
1605017893.881875,0
1605017893.906543,0
1605017893.924020,0
1605017893.942008,0
1605017893.959515,0
1605017893.985275,0
1605017894.007160,0
1605017894.025075,0
1605017894.043445,0
1605017894.061022,0
1605017894.086346,0
1605017894.107757,0
1605017894.125471,0
1605017894.143866,0
1605017894.161510,0
1605017894.186588,0
1605017894.209002,0
1605017894.226808,0
1605017894.244364,0
1605017894.261948,0
1605017894.287050,0
1605017894.314698,0
1605017894.335689,0
1605017894.356290,0
1605017894.373978,0
1605017894.403544,0
1605017894.432131,0
1605017894.450254,0
1605017894.468827,0
1605017894.500947,0
1605017894.519523,0
1605017894.539775,0
1605017894.557343,0
1605017894.585621,0
1605017894.610223,0
1605017894.629186,0
1605017894.648369,0
1605017894.666845,0
1605017894.690539,0
1605017894.712595,0
1605017894.732559,0
1605017894.751588,0
1605017894.769489,0
1605017894.792328,0
1605017894.814871,0
1605017894.833740,0
1605017894.851346,0
1605017894.869793,0
1605017894.892815,0
1605017894.916795,0
1605017894.935285,0
1605017894.955046,0
1605017894.971851,0
1605017894.997466,0
1605017895.017188,0
1605017895.040888,0
1605017895.060814,0
1605017895.079665,0
1605017895.110431,0
1605017895.129232,0
1605017895.148401,0
1605017895.166639,0
1605017895.193626,0
1605017895.216565,0
1605017895.235412,0
1605017895.254595,0
1605017895.273089,0
1605017895.297147,0
1605017895.323014,0
1605017895.342180,0
1605017895.360909,0
1605017895.378220,0
1605017895.405423,0
1605017895.427351,0
1605017895.448518,0
1605017895.467184,0
1605017895.493199,0
1605017895.522104,0
1605017895.540430,0
1605017895.558509,0
1605017895.576075,0
1605017895.599196,0
1605017895.622037,0
1605017895.643489,0
1605017895.661345,0
1605017895.680877,0
1605017895.703615,0
1605017895.724028,0
1605017895.741497,0
1605017895.760409,0
1605017895.783711,0
1605017895.812919,0
1605017895.831765,0
1605017895.850956,0
1605017895.870273,0
1605017895.889885,0
1605017895.917698,0
1605017895.938543,0
1605017895.956354,0
1605017895.985522,0
1605017896.017804,0
1605017896.035857,0
1605017896.058613,0
1605017896.078213,0
1605017896.103890,0
1605017896.126189,0
1605017896.149615,0
1605017896.170833,0
1605017896.201372,0
1605017896.226198,0
1605017896.251697,0
1605017896.272653,0
1605017896.294068,0
1605017896.322017,0
1605017896.344094,0
1605017896.362478,0
1605017896.383756,0
1605017896.409769,0
1605017896.433202,0
1605017896.454865,0
1605017896.474057,0
1605017896.501035,0
1605017896.525740,0
1605017896.545790,0
1605017896.566495,0
1605017896.583790,0
1605017896.609887,0
1605017896.632343,0
1605017896.651385,0
1605017896.670363,0
1605017896.688433,0
1605017896.711209,0
1605017896.732330,0
1605017896.752026,0
1605017896.771028,0
1605017896.788620,0
1605017896.812447,0
1605017896.836167,0
1605017896.855427,0
1605017896.873862,0
1605017896.894481,0
1605017896.929086,0
1605017896.948994,0
1605017896.967618,0
1605017896.987484,0
1605017897.009248,0
1605017897.035378,0
1605017897.054714,0
1605017897.072570,0
1605017897.091888,0
1605017897.117061,0
1605017897.142540,0
1605017897.161666,0
1605017897.181834,0
1605017897.200151,0
1605017897.234557,0
1605017897.255414,0
1605017897.273038,0
1605017897.295036,0
1605017897.324223,0
1605017897.344803,0
1605017897.365748,0
1605017897.383863,0
1605017897.402322,0
1605017897.429880,0
1605017897.456013,0
1605017897.474893,0
1605017897.493978,0
1605017897.520871,0
1605017897.544681,0
1605017897.563925,0
1605017897.588300,0
1605017897.606385,0
1605017897.636928,0
1605017897.656205,0
1605017897.678158,0
1605017897.698021,0
1605017897.726419,0
1605017897.750373,0
1605017897.771542,0
1605017897.799658,0
1605017897.826527,0
1605017897.855053,0
1605017897.877604,0
1605017897.899875,0
1605017897.929618,0
1605017897.957701,0
1605017897.977275,0
1605017898.001471,0
1605017898.028258,0
1605017898.057131,0
1605017898.076903,0
1605017898.097262,0
1605017898.123153,0
1605017898.148978,0
1605017898.170365,0
1605017898.189195,0
1605017898.207431,0
1605017898.231069,0
1605017898.251856,0
1605017898.272104,0
1605017898.293375,0
1605017898.312362,0
1605017898.346204,0
1605017898.369669,0
1605017898.388890,0
1605017898.407403,0
1605017898.432533,0
1605017898.456271,0
1605017898.475179,0
1605017898.495982,0
1605017898.515938,0
1605017898.535553,0
1605017898.555422,0
1605017898.574452,0
1605017898.593510,0
1605017898.612510,0
1605017898.639259,0
1605017898.663741,0
1605017898.685034,0
1605017898.704395,0
1605017898.729347,0
1605017898.757864,0
1605017898.788193,0
1605017898.817334,0
1605017898.846766,0
1605017898.877369,0
1605017898.905563,0
1605017898.941021,0
1605017898.969593,0
1605017898.989330,0
1605017899.009661,0
1605017899.036358,0
1605017899.062569,0
1605017899.082535,0
1605017899.106694,0
1605017899.133765,0
1605017899.162755,0
1605017899.182432,0
1605017899.201769,0
1605017899.220511,0
1605017899.249613,0
1605017899.270562,0
1605017899.294522,0
1605017899.315882,0
1605017899.340776,0
1605017899.366903,0
1605017899.388570,0
1605017899.409678,0
1605017899.437033,0
1605017899.464288,0
1605017899.484867,0
1605017899.503548,0
1605017899.524582,0
1605017899.557676,0
1605017899.576455,0
1605017899.597910,0
1605017899.617616,0
1605017899.643241,0
1605017899.667719,0
1605017899.687124,0
1605017899.705535,0
1605017899.723989,0
1605017899.747238,0
1605017899.765804,0
1605017899.788434,0
1605017899.806669,0
1605017899.825192,0
1605017899.857119,0
1605017899.885960,0
1605017899.904513,0
1605017899.923053,0
1605017899.947845,0
1605017899.972115,0
1605017899.991249,0
1605017900.041574,0
1605017900.066744,0
1605017900.091258,0
1605017900.123935,0
1605017900.158200,0
1605017900.187589,0
1605017900.213139,0
1605017900.241183,0
1605017900.270395,0
1605017900.304103,0
1605017900.339776,0
1605017900.375165,0
1605017900.404337,0
1605017900.440286,0
1605017900.471938,0
1605017900.501703,0
1605017900.522262,0
1605017900.542723,0
1605017900.563286,0
1605017900.585141,0
1605017900.605793,0
1605017900.630368,0
1605017900.656013,0
1605017900.685932,0
1605017900.705157,0
1605017900.723709,0
1605017900.745749,0
1605017900.774453,0
1605017900.794572,0
1605017900.816112,0
1605017900.835989,0
1605017900.861623,0
1605017900.882051,0
1605017900.901426,0
1605017900.921357,0
1605017900.941499,0
1605017900.970805,0
1605017900.990849,0
1605017901.011920,0
1605017901.031913,0
1605017901.057535,0
1605017901.082283,0
1605017901.103904,0
1605017901.122308,0
1605017901.142518,0
1605017901.174774,0
1605017901.193611,0
1605017901.222340,0
1605017901.241454,0
1605017901.277232,0
1605017901.301785,0
1605017901.321405,0
1605017901.341537,0
1605017901.369020,0
1605017901.390507,0
1605017901.411112,0
1605017901.432357,0
1605017901.461926,0
1605017901.486471,0
1605017901.505099,0
1605017901.525325,0
1605017901.544561,0
1605017901.568415,0
1605017901.587961,0
1605017901.606920,0
1605017901.626507,0
1605017901.644948,0
1605017901.669760,0
1605017901.689667,0
1605017901.709334,0
1605017901.728296,0
1605017901.746179,0
1605017901.769932,0
1605017901.790946,0
1605017901.810819,0
1605017901.833095,0
1605017901.854794,0
1605017901.881628,0
1605017901.902953,0
1605017901.922213,0
1605017901.944205,0
1605017901.972932,0
1605017901.994827,0
1605017902.014853,0
1605017902.033823,0
1605017902.053452,0
1605017902.085619,0
1605017902.104620,0
1605017902.123583,0
1605017902.145650,0
1605017902.179420,0
1605017902.197633,0
