1605018113.883848,0
1605018113.910509,0
1605018113.938643,0
1605018113.956916,0
1605018113.975389,0
1605018113.995684,0
1605018114.029233,0
1605018114.047867,0
1605018114.067929,0
1605018114.086949,0
1605018114.108898,0
1605018114.132468,0
1605018114.151246,0
1605018114.170265,0
1605018114.187674,0
1605018114.206291,0
1605018114.233747,0
1605018114.254554,0
1605018114.272505,0
1605018114.289054,0
1605018114.313732,0
1605018114.338236,0
1605018114.359294,0
1605018114.377543,0
1605018114.396942,0
1605018114.421813,0
1605018114.445623,0
1605018114.463934,0
1605018114.482172,0
1605018114.499821,0
1605018114.524166,0
1605018114.543254,0
1605018114.561728,0
1605018114.579444,0
1605018114.596102,0
1605018114.621308,0
1605018114.652114,0
1605018114.671191,0
1605018114.691172,0
1605018114.722633,0
1605018114.747214,0
1605018114.767029,0
1605018114.787019,0
1605018114.805031,0
1605018114.830919,0
1605018114.849775,0
1605018114.870750,0
1605018114.888764,0
1605018114.915853,0
1605018114.946050,0
1605018114.975414,0
1605018115.005270,0
1605018115.038362,0
1605018115.058568,0
1605018115.082456,0
1605018115.110658,0
1605018115.138271,0
1605018115.161590,0
1605018115.181806,0
1605018115.201849,0
1605018115.225882,0
1605018115.249849,0
1605018115.270570,0
1605018115.289811,0
1605018115.310998,0
1605018115.340892,0
1605018115.359272,0
1605018115.378922,0
1605018115.399483,0
1605018115.428794,0
1605018115.453889,0
1605018115.472334,0
1605018115.490793,0
1605018115.517578,0
1605018115.545102,0
1605018115.565870,0
1605018115.586836,0
1605018115.605325,0
1605018115.628092,0
1605018115.653044,0
1605018115.671718,0
1605018115.691833,0
1605018115.712082,0
1605018115.737592,0
1605018115.762170,0
1605018115.782645,0
1605018115.804739,0
1605018115.829806,0
1605018115.857405,0
1605018115.878333,0
1605018115.899575,0
1605018115.920383,0
1605018115.949874,0
1605018115.973327,0
1605018115.991269,0
1605018116.009906,0
1605018116.036821,0
1605018116.062074,0
1605018116.094889,0
1605018116.121678,0
1605018116.158578,0
1605018116.192941,0
1605018116.225123,0
1605018116.255042,0
1605018116.282602,0
1605018116.314343,0
1605018116.344558,0
1605018116.385393,0
1605018116.410570,0
1605018116.432799,0
1605018116.463517,0
1605018116.493690,0
1605018116.514299,0
1605018116.542264,0
1605018116.569498,0
1605018116.588970,0
1605018116.612361,0
1605018116.640220,0
1605018116.670305,0
1605018116.690259,0
1605018116.722889,0
1605018116.753414,0
1605018116.782618,0
1605018116.846076,0
1605018116.873982,0
1605018116.901879,0
1605018116.927341,0
1605018116.958120,0
1605018116.989508,0
1605018117.015601,0
1605018117.043248,0
1605018117.074539,0
1605018117.102801,0
1605018117.128607,0
1605018117.161983,0
1605018117.190891,0
1605018117.216038,0
1605018117.245999,0
1605018117.273997,0
1605018117.304091,0
1605018117.322807,0
1605018117.343078,0
1605018117.361867,0
1605018117.380762,0
1605018117.398922,0
1605018117.424634,0
1605018117.449219,0
1605018117.477372,0
1605018117.497556,0
1605018117.517548,0
1605018117.535715,0
1605018117.557193,0
1605018117.579571,0
